Il,Ilce,Urun Adi,Verim (Kg/Dekar),Ortalama Sicaklik,Maksimal Sicaklik,Minimal Sicaklik,Ortalama Bagil Nem,Yagis Miktari,Yagisli Gun Sayisi,Guneslenme Saati,Atmosfer Basinci,Rakim
KIRSEHIR,AKCAKENT,Bugday (Diger) Sulu,   320,10.38,16.16,4.64,53.92,34.25,4.75,9.53,85.62,1381.0
KIRSEHIR,AKPINAR,Bugday (Durum) Kuru,   210,11.33,16.89,5.68,53.58,43.83,5.75,9.44,86.154,1330.0
KIRSEHIR,AKPINAR,Bugday (Durum) Sulu,   355,11.33,16.89,5.68,53.58,43.83,5.75,9.44,86.154,1330.0
KIRSEHIR,AKPINAR,Bugday (Diger) Kuru,   210,11.33,16.89,5.68,53.58,43.83,5.75,9.44,86.154,1330.0
KIRSEHIR,AKPINAR,Bugday (Diger) Sulu,   355,11.33,16.89,5.68,53.58,43.83,5.75,9.44,86.154,1330.0
KIRSEHIR,BOZTEPE,Bugday (Durum) Kuru,   220,11.67,17.28,6.07,53.75,36.0,5.25,9.43,87.959,1160.0
KIRSEHIR,BOZTEPE,Bugday (Durum) Sulu,   380,11.67,17.28,6.07,53.75,36.0,5.25,9.43,87.959,1160.0
KIRSEHIR,BOZTEPE,Bugday (Diger) Kuru,   220,11.67,17.28,6.07,53.75,36.0,5.25,9.43,87.959,1160.0
KIRSEHIR,BOZTEPE,Bugday (Diger) Sulu,   380,11.67,17.28,6.07,53.75,36.0,5.25,9.43,87.959,1160.0
KIRSEHIR,CICEKDAGI,Bugday (Durum) Kuru,   222,11.46,17.51,5.42,53.42,40.08,5.42,9.35,90.417,934.0
KIRSEHIR,CICEKDAGI,Bugday (Durum) Sulu,   320,11.46,17.51,5.42,53.42,40.08,5.42,9.35,90.417,934.0
KIRSEHIR,CICEKDAGI,Bugday (Diger) Kuru,   222,11.46,17.51,5.42,53.42,40.08,5.42,9.35,90.417,934.0
KIRSEHIR,CICEKDAGI,Bugday (Diger) Sulu,   320,11.46,17.51,5.42,53.42,40.08,5.42,9.35,90.417,934.0
KIRSEHIR,KAMAN,Bugday (Durum) Kuru,   200,11.45,17.04,5.62,52.83,32.58,4.67,9.52,88.875,1075.0
KIRSEHIR,KAMAN,Bugday (Durum) Sulu,   355,11.45,17.04,5.62,52.83,32.58,4.67,9.52,88.875,1075.0
KIRSEHIR,KAMAN,Bugday (Diger) Kuru,   210,11.45,17.04,5.62,52.83,32.58,4.67,9.52,88.875,1075.0
KIRSEHIR,KAMAN,Bugday (Diger) Sulu,   355,11.45,17.04,5.62,52.83,32.58,4.67,9.52,88.875,1075.0
KIRSEHIR,MUCUR,Bugday (Durum) Kuru,   200,11.27,17.13,5.41,52.0,29.08,4.42,9.52,88.605,1100.0
KIRSEHIR,MUCUR,Bugday (Durum) Sulu,   350,11.27,17.13,5.41,52.0,29.08,4.42,9.52,88.605,1100.0
KIRSEHIR,MUCUR,Bugday (Diger) Kuru,   220,11.27,17.13,5.41,52.0,29.08,4.42,9.52,88.605,1100.0
KIRSEHIR,MUCUR,Bugday (Diger) Sulu,   380,11.27,17.13,5.41,52.0,29.08,4.42,9.52,88.605,1100.0
KOCAELI,GEBZE,Bugday (Durum) Kuru,   200,14.96,18.72,11.36,74.25,60.17,6.75,8.01,99.246,170.0
KOCAELI,GEBZE,Bugday (Durum) Sulu,   350,14.96,18.72,11.36,74.25,60.17,6.75,8.01,99.246,170.0
KOCAELI,GEBZE,Bugday (Diger) Kuru,   200,14.96,18.72,11.36,74.25,60.17,6.75,8.01,99.246,170.0
KOCAELI,GEBZE,Bugday (Diger) Sulu,   350,14.96,18.72,11.36,74.25,60.17,6.75,8.01,99.246,170.0
KOCAELI,GOLCUK,Bugday (Durum) Kuru,   260,12.8,17.43,8.53,76.75,74.5,7.92,7.69,101.226,8.0
KOCAELI,GOLCUK,Bugday (Durum) Sulu,   380,12.8,17.43,8.53,76.75,74.5,7.92,7.69,101.226,8.0
KOCAELI,GOLCUK,Bugday (Diger) Kuru,   260,12.8,17.43,8.53,76.75,74.5,7.92,7.69,101.226,8.0
KOCAELI,GOLCUK,Bugday (Diger) Sulu,   380,12.8,17.43,8.53,76.75,74.5,7.92,7.69,101.226,8.0
KOCAELI,KANDIRA,Bugday (Durum) Kuru,   230,14.34,18.3,10.59,73.5,71.92,7.58,7.67,100.097,100.0
KOCAELI,KANDIRA,Bugday (Durum) Sulu,   360,14.34,18.3,10.59,73.5,71.92,7.58,7.67,100.097,100.0
KOCAELI,KANDIRA,Bugday (Diger) Kuru,   230,14.34,18.3,10.59,73.5,71.92,7.58,7.67,100.097,100.0
KOCAELI,KANDIRA,Bugday (Diger) Sulu,   360,14.34,18.3,10.59,73.5,71.92,7.58,7.67,100.097,100.0
KOCAELI,KARAMURSEL,Bugday (Durum) Kuru,   230,13.83,18.6,9.38,73.5,60.17,6.75,8.01,101.202,10.0
KOCAELI,KARAMURSEL,Bugday (Durum) Sulu,   370,13.83,18.6,9.38,73.5,60.17,6.75,8.01,101.202,10.0
KOCAELI,KARAMURSEL,Bugday (Diger) Kuru,   230,13.83,18.6,9.38,73.5,60.17,6.75,8.01,101.202,10.0
KOCAELI,KARAMURSEL,Bugday (Diger) Sulu,   370,13.83,18.6,9.38,73.5,60.17,6.75,8.01,101.202,10.0
KOCAELI,KORFEZ,Bugday (Durum) Kuru,   230,14.0,18.48,9.77,77.17,74.5,7.92,7.69,100.746,47.0
KOCAELI,KORFEZ,Bugday (Durum) Sulu,   370,14.0,18.48,9.77,77.17,74.5,7.92,7.69,100.746,47.0
KOCAELI,KORFEZ,Bugday (Diger) Kuru,   230,14.0,18.48,9.77,77.17,74.5,7.92,7.69,100.746,47.0
KOCAELI,KORFEZ,Bugday (Diger) Sulu,   370,14.0,18.48,9.77,77.17,74.5,7.92,7.69,100.746,47.0
KOCAELI,DERINCE,Bugday (Durum) Kuru,   250,14.0,18.48,9.77,77.17,74.5,7.92,7.69,100.55,63.0
KOCAELI,DERINCE,Bugday (Durum) Sulu,   370,14.0,18.48,9.77,77.17,74.5,7.92,7.69,100.55,63.0
KOCAELI,DERINCE,Bugday (Diger) Kuru,   250,14.0,18.48,9.77,77.17,74.5,7.92,7.69,100.55,63.0
KOCAELI,DERINCE,Bugday (Diger) Sulu,   370,14.0,18.48,9.77,77.17,74.5,7.92,7.69,100.55,63.0
KOCAELI,BASISKELE,Bugday (Durum) Kuru,   255,13.03,17.64,8.78,77.42,82.42,8.42,7.32,101.276,4.0
KOCAELI,BASISKELE,Bugday (Durum) Sulu,   390,13.03,17.64,8.78,77.42,82.42,8.42,7.32,101.276,4.0
KOCAELI,BASISKELE,Bugday (Diger) Kuru,   255,13.03,17.64,8.78,77.42,82.42,8.42,7.32,101.276,4.0
KOCAELI,BASISKELE,Bugday (Diger) Sulu,   390,13.03,17.64,8.78,77.42,82.42,8.42,7.32,101.276,4.0
KOCAELI,CAYIROVA,Bugday (Durum) Kuru,   250,14.96,18.72,11.36,74.25,60.17,6.75,8.01,100.55,63.0
KOCAELI,CAYIROVA,Bugday (Durum) Sulu,   370,14.96,18.72,11.36,74.25,60.17,6.75,8.01,100.55,63.0
KOCAELI,CAYIROVA,Bugday (Diger) Kuru,   250,14.96,18.72,11.36,74.25,60.17,6.75,8.01,100.55,63.0
KOCAELI,CAYIROVA,Bugday (Diger) Sulu,   370,14.96,18.72,11.36,74.25,60.17,6.75,8.01,100.55,63.0
KOCAELI,DARICA,Bugday (Durum) Kuru,   250,14.96,18.72,11.36,74.25,60.17,6.75,8.01,100.133,97.0
KOCAELI,DARICA,Bugday (Durum) Sulu,   370,14.96,18.72,11.36,74.25,60.17,6.75,8.01,100.133,97.0
KOCAELI,DARICA,Bugday (Diger) Kuru,   250,14.96,18.72,11.36,74.25,60.17,6.75,8.01,100.133,97.0
KOCAELI,DARICA,Bugday (Diger) Sulu,   370,14.96,18.72,11.36,74.25,60.17,6.75,8.01,100.133,97.0
KOCAELI,DILOVASI,Bugday (Durum) Kuru,   250,14.48,18.82,10.42,74.25,60.17,6.75,8.01,101.263,5.0
KOCAELI,DILOVASI,Bugday (Durum) Sulu,   370,14.48,18.82,10.42,74.25,60.17,6.75,8.01,101.263,5.0
KOCAELI,DILOVASI,Bugday (Diger) Kuru,   250,14.48,18.82,10.42,74.25,60.17,6.75,8.01,101.263,5.0
KOCAELI,DILOVASI,Bugday (Diger) Sulu,   370,14.48,18.82,10.42,74.25,60.17,6.75,8.01,101.263,5.0
KOCAELI,KARTEPE,Bugday (Durum) Kuru,   250,12.72,17.4,8.51,77.42,82.42,8.42,7.32,100.109,99.0
KOCAELI,KARTEPE,Bugday (Durum) Sulu,   370,12.72,17.4,8.51,77.42,82.42,8.42,7.32,100.109,99.0
KOCAELI,KARTEPE,Bugday (Diger) Kuru,   250,12.72,17.4,8.51,77.42,82.42,8.42,7.32,100.109,99.0
KOCAELI,KARTEPE,Bugday (Diger) Sulu,   370,12.72,17.4,8.51,77.42,82.42,8.42,7.32,100.109,99.0
KONYA,KARATAY,Bugday (Durum) Kuru,   200,12.2,18.17,6.12,51.58,27.17,4.17,9.58,89.605,1008.0
KONYA,KARATAY,Bugday (Durum) Sulu,   410,12.2,18.17,6.12,51.58,27.17,4.17,9.58,89.605,1008.0
KONYA,KARATAY,Bugday (Diger) Kuru,   200,12.2,18.17,6.12,51.58,27.17,4.17,9.58,89.605,1008.0
KONYA,KARATAY,Bugday (Diger) Sulu,   432,12.2,18.17,6.12,51.58,27.17,4.17,9.58,89.605,1008.0
KONYA,MERAM,Bugday (Durum) Kuru,   217,11.57,17.45,5.59,52.92,27.17,4.17,9.58,89.212,1044.0
KONYA,MERAM,Bugday (Durum) Sulu,   375,11.57,17.45,5.59,52.92,27.17,4.17,9.58,89.212,1044.0
KONYA,MERAM,Bugday (Diger) Kuru,   230,11.57,17.45,5.59,52.92,27.17,4.17,9.58,89.212,1044.0
KONYA,MERAM,Bugday (Diger) Sulu,   400,11.57,17.45,5.59,52.92,27.17,4.17,9.58,89.212,1044.0
KONYA,SELCUKLU,Bugday (Durum) Kuru,   200,12.2,18.17,6.12,51.58,33.83,5.17,9.5,89.201,1045.0
KONYA,SELCUKLU,Bugday (Durum) Sulu,   413,12.2,18.17,6.12,51.58,33.83,5.17,9.5,89.201,1045.0
KONYA,SELCUKLU,Bugday (Diger) Kuru,   200,12.2,18.17,6.12,51.58,33.83,5.17,9.5,89.201,1045.0
KONYA,SELCUKLU,Bugday (Diger) Sulu,   432,12.2,18.17,6.12,51.58,33.83,5.17,9.5,89.201,1045.0
KONYA,AHIRLI,Bugday (Durum) Kuru,   194,10.29,15.52,5.29,59.25,52.42,6.08,8.86,87.307,1221.0
KONYA,AHIRLI,Bugday (Durum) Sulu,   410,10.29,15.52,5.29,59.25,52.42,6.08,8.86,87.307,1221.0
KONYA,AHIRLI,Bugday (Diger) Kuru,   220,10.29,15.52,5.29,59.25,52.42,6.08,8.86,87.307,1221.0
KONYA,AHIRLI,Bugday (Diger) Sulu,   450,10.29,15.52,5.29,59.25,52.42,6.08,8.86,87.307,1221.0
KONYA,AKOREN,Bugday (Durum) Kuru,   75,11.89,18.25,5.38,52.83,32.08,4.5,9.19,88.518,1108.0
KONYA,AKOREN,Bugday (Durum) Sulu,   160,11.89,18.25,5.38,52.83,32.08,4.5,9.19,88.518,1108.0
KONYA,AKOREN,Bugday (Diger) Kuru,   75,11.89,18.25,5.38,52.83,32.08,4.5,9.19,88.518,1108.0
KONYA,AKOREN,Bugday (Diger) Sulu,   160,11.89,18.25,5.38,52.83,32.08,4.5,9.19,88.518,1108.0
KONYA,AKSEHIR,Bugday (Durum) Kuru,   215,10.87,16.27,5.67,58.17,42.33,5.58,8.81,89.419,1025.0
KONYA,AKSEHIR,Bugday (Durum) Sulu,   380,10.87,16.27,5.67,58.17,42.33,5.58,8.81,89.419,1025.0
KONYA,AKSEHIR,Bugday (Diger) Kuru,   227,10.87,16.27,5.67,58.17,42.33,5.58,8.81,89.419,1025.0
KONYA,AKSEHIR,Bugday (Diger) Sulu,   410,10.87,16.27,5.67,58.17,42.33,5.58,8.81,89.419,1025.0
KONYA,ALTINEKIN,Bugday (Durum) Kuru,   210,12.37,18.33,6.35,50.83,26.33,4.08,9.69,89.637,1005.0
KONYA,ALTINEKIN,Bugday (Durum) Sulu,   400,12.37,18.33,6.35,50.83,26.33,4.08,9.69,89.637,1005.0
KONYA,ALTINEKIN,Bugday (Diger) Kuru,   216,12.37,18.33,6.35,50.83,26.33,4.08,9.69,89.637,1005.0
KONYA,ALTINEKIN,Bugday (Diger) Sulu,   432,12.37,18.33,6.35,50.83,26.33,4.08,9.69,89.637,1005.0
KONYA,BEYSEHIR,Bugday (Durum) Kuru,   210,12.03,16.32,7.92,62.33,36.42,4.75,8.77,88.281,1130.0
KONYA,BEYSEHIR,Bugday (Durum) Sulu,   410,12.03,16.32,7.92,62.33,36.42,4.75,8.77,88.281,1130.0
KONYA,BEYSEHIR,Bugday (Diger) Kuru,   227,12.03,16.32,7.92,62.33,36.42,4.75,8.77,88.281,1130.0
KONYA,BEYSEHIR,Bugday (Diger) Sulu,   410,12.03,16.32,7.92,62.33,36.42,4.75,8.77,88.281,1130.0
KONYA,BOZKIR,Bugday (Durum) Kuru,   190,10.93,16.34,5.7,58.5,41.08,5.08,9.16,88.163,1141.0
KONYA,BOZKIR,Bugday (Durum) Sulu,   410,10.93,16.34,5.7,58.5,41.08,5.08,9.16,88.163,1141.0
KONYA,BOZKIR,Bugday (Diger) Kuru,   190,10.93,16.34,5.7,58.5,41.08,5.08,9.16,88.163,1141.0
KONYA,BOZKIR,Bugday (Diger) Sulu,   450,10.93,16.34,5.7,58.5,41.08,5.08,9.16,88.163,1141.0
KONYA,CIHANBEYLI,Bugday (Durum) Kuru,   200,12.7,18.23,7.13,52.42,27.33,4.25,9.73,90.021,970.0
KONYA,CIHANBEYLI,Bugday (Durum) Sulu,   420,12.7,18.23,7.13,52.42,27.33,4.25,9.73,90.021,970.0
KONYA,CIHANBEYLI,Bugday (Diger) Kuru,   220,12.7,18.23,7.13,52.42,27.33,4.25,9.73,90.021,970.0
KONYA,CIHANBEYLI,Bugday (Diger) Sulu,   460,12.7,18.23,7.13,52.42,27.33,4.25,9.73,90.021,970.0
KONYA,CELTIK,Bugday (Durum) Kuru,   200,12.05,18.23,5.77,53.75,34.33,4.83,9.26,91.314,853.0
KONYA,CELTIK,Bugday (Durum) Sulu,   395,12.05,18.23,5.77,53.75,34.33,4.83,9.26,91.314,853.0
KONYA,CELTIK,Bugday (Diger) Kuru,   225,12.05,18.23,5.77,53.75,34.33,4.83,9.26,91.314,853.0
KONYA,CELTIK,Bugday (Diger) Sulu,   450,12.05,18.23,5.77,53.75,34.33,4.83,9.26,91.314,853.0
KONYA,CUMRA,Bugday (Durum) Kuru,   115,13.11,19.39,6.67,47.75,23.58,3.67,9.67,89.528,1015.0
KONYA,CUMRA,Bugday (Durum) Sulu,   430,13.11,19.39,6.67,47.75,23.58,3.67,9.67,89.528,1015.0
KONYA,CUMRA,Bugday (Diger) Kuru,   120,13.11,19.39,6.67,47.75,23.58,3.67,9.67,89.528,1015.0
KONYA,CUMRA,Bugday (Diger) Sulu,   464,13.11,19.39,6.67,47.75,23.58,3.67,9.67,89.528,1015.0
KONYA,DERBENT,Bugday (Durum) Kuru,   238,9.63,14.7,4.72,57.42,39.0,5.58,8.83,84.294,1509.0
KONYA,DERBENT,Bugday (Durum) Sulu,   300,9.63,14.7,4.72,57.42,39.0,5.58,8.83,84.294,1509.0
KONYA,DERBENT,Bugday (Diger) Kuru,   238,9.63,14.7,4.72,57.42,39.0,5.58,8.83,84.294,1509.0
KONYA,DERBENT,Bugday (Diger) Sulu,   300,9.63,14.7,4.72,57.42,39.0,5.58,8.83,84.294,1509.0
KONYA,DEREBUCAK,Bugday (Durum) Kuru,   205,9.59,14.57,4.69,62.83,64.5,6.17,8.56,87.36,1216.0
KONYA,DEREBUCAK,Bugday (Durum) Sulu,   432,9.59,14.57,4.69,62.83,64.5,6.17,8.56,87.36,1216.0
KONYA,DEREBUCAK,Bugday (Diger) Kuru,   230,9.59,14.57,4.69,62.83,64.5,6.17,8.56,87.36,1216.0
KONYA,DEREBUCAK,Bugday (Diger) Sulu,   465,9.59,14.57,4.69,62.83,64.5,6.17,8.56,87.36,1216.0
KONYA,DOGANHISAR,Bugday (Durum) Kuru,   200,9.75,15.07,4.52,57.75,35.08,4.92,9.03,87.542,1199.0
KONYA,DOGANHISAR,Bugday (Durum) Sulu,   352,9.75,15.07,4.52,57.75,35.08,4.92,9.03,87.542,1199.0
KONYA,DOGANHISAR,Bugday (Diger) Kuru,   220,9.75,15.07,4.52,57.75,35.08,4.92,9.03,87.542,1199.0
KONYA,DOGANHISAR,Bugday (Diger) Sulu,   356,9.75,15.07,4.52,57.75,35.08,4.92,9.03,87.542,1199.0
KONYA,EMIRGAZI,Bugday (Durum) Kuru,   120,13.0,18.42,7.35,47.42,25.67,3.92,9.88,88.691,1092.0
KONYA,EMIRGAZI,Bugday (Durum) Sulu,   320,13.0,18.42,7.35,47.42,25.67,3.92,9.88,88.691,1092.0
KONYA,EMIRGAZI,Bugday (Diger) Kuru,   120,13.0,18.42,7.35,47.42,25.67,3.92,9.88,88.691,1092.0
KONYA,EMIRGAZI,Bugday (Diger) Sulu,   320,13.0,18.42,7.35,47.42,25.67,3.92,9.88,88.691,1092.0
KONYA,EREGLI,Bugday (Durum) Kuru,   203,12.53,18.3,6.73,46.67,28.0,4.0,9.81,89.136,1051.0
KONYA,EREGLI,Bugday (Durum) Sulu,   420,12.53,18.3,6.73,46.67,28.0,4.0,9.81,89.136,1051.0
KONYA,EREGLI,Bugday (Diger) Kuru,   227,12.53,18.3,6.73,46.67,28.0,4.0,9.81,89.136,1051.0
KONYA,EREGLI,Bugday (Diger) Sulu,   454,12.53,18.3,6.73,46.67,28.0,4.0,9.81,89.136,1051.0
KONYA,GUNEYSINIR,Bugday (Durum) Kuru,   202,11.68,17.95,5.17,49.83,28.42,3.92,9.55,88.572,1103.0
KONYA,GUNEYSINIR,Bugday (Durum) Sulu,   352,11.68,17.95,5.17,49.83,28.42,3.92,9.55,88.572,1103.0
KONYA,GUNEYSINIR,Bugday (Diger) Kuru,   205,11.68,17.95,5.17,49.83,28.42,3.92,9.55,88.572,1103.0
KONYA,GUNEYSINIR,Bugday (Diger) Sulu,   356,11.68,17.95,5.17,49.83,28.42,3.92,9.55,88.572,1103.0
KONYA,HADIM,Bugday (Durum) Kuru,   238,9.78,15.01,4.62,56.42,50.5,6.08,8.82,83.955,1542.0
KONYA,HADIM,Bugday (Durum) Sulu,   375,9.78,15.01,4.62,56.42,50.5,6.08,8.82,83.955,1542.0
KONYA,HADIM,Bugday (Diger) Kuru,   238,9.78,15.01,4.62,56.42,50.5,6.08,8.82,83.955,1542.0
KONYA,HADIM,Bugday (Diger) Sulu,   375,9.78,15.01,4.62,56.42,50.5,6.08,8.82,83.955,1542.0
KONYA,HALKAPINAR,Bugday (Durum) Kuru,   248,8.58,13.13,4.12,51.75,39.33,4.83,9.58,87.723,1182.0
KONYA,HALKAPINAR,Bugday (Durum) Sulu,   432,8.58,13.13,4.12,51.75,39.33,4.83,9.58,87.723,1182.0
KONYA,HALKAPINAR,Bugday (Diger) Kuru,   248,8.58,13.13,4.12,51.75,39.33,4.83,9.58,87.723,1182.0
KONYA,HALKAPINAR,Bugday (Diger) Sulu,   432,8.58,13.13,4.12,51.75,39.33,4.83,9.58,87.723,1182.0
KONYA,HUYUK,Bugday (Durum) Kuru,   216,10.0,14.97,5.17,59.42,42.67,5.67,8.61,87.031,1247.0
KONYA,HUYUK,Bugday (Durum) Sulu,   395,10.0,14.97,5.17,59.42,42.67,5.67,8.61,87.031,1247.0
KONYA,HUYUK,Bugday (Diger) Kuru,   227,10.0,14.97,5.17,59.42,42.67,5.67,8.61,87.031,1247.0
KONYA,HUYUK,Bugday (Diger) Sulu,   432,10.0,14.97,5.17,59.42,42.67,5.67,8.61,87.031,1247.0
KONYA,ILGIN,Bugday (Durum) Kuru,   212,11.55,17.35,5.82,56.67,33.83,4.83,9.18,89.354,1031.0
KONYA,ILGIN,Bugday (Durum) Sulu,   395,11.55,17.35,5.82,56.67,33.83,4.83,9.18,89.354,1031.0
KONYA,ILGIN,Bugday (Diger) Kuru,   227,11.55,17.35,5.82,56.67,33.83,4.83,9.18,89.354,1031.0
KONYA,ILGIN,Bugday (Diger) Sulu,   421,11.55,17.35,5.82,56.67,33.83,4.83,9.18,89.354,1031.0
KONYA,KADINHANI,Bugday (Durum) Kuru,   212,11.21,16.77,5.63,55.17,36.08,5.17,9.41,88.249,1133.0
KONYA,KADINHANI,Bugday (Durum) Sulu,   400,11.21,16.77,5.63,55.17,36.08,5.17,9.41,88.249,1133.0
KONYA,KADINHANI,Bugday (Diger) Kuru,   235,11.21,16.77,5.63,55.17,36.08,5.17,9.41,88.249,1133.0
KONYA,KADINHANI,Bugday (Diger) Sulu,   450,11.21,16.77,5.63,55.17,36.08,5.17,9.41,88.249,1133.0
KONYA,KARAPINAR,Bugday (Durum) Kuru,   205,13.56,19.19,7.89,48.33,25.83,4.17,9.74,89.801,990.0
KONYA,KARAPINAR,Bugday (Durum) Sulu,   397,13.56,19.19,7.89,48.33,25.83,4.17,9.74,89.801,990.0
KONYA,KARAPINAR,Bugday (Diger) Kuru,   220,13.56,19.19,7.89,48.33,25.83,4.17,9.74,89.801,990.0
KONYA,KARAPINAR,Bugday (Diger) Sulu,   432,13.56,19.19,7.89,48.33,25.83,4.17,9.74,89.801,990.0
KONYA,KULU,Bugday (Durum) Kuru,   224,12.17,17.69,6.53,52.33,31.33,4.5,9.73,89.725,997.0
KONYA,KULU,Bugday (Durum) Sulu,   425,12.17,17.69,6.53,52.33,31.33,4.5,9.73,89.725,997.0
KONYA,KULU,Bugday (Diger) Kuru,   240,12.17,17.69,6.53,52.33,31.33,4.5,9.73,89.725,997.0
KONYA,KULU,Bugday (Diger) Sulu,   432,12.17,17.69,6.53,52.33,31.33,4.5,9.73,89.725,997.0
KONYA,SARAYONU,Bugday (Durum) Kuru,   200,12.09,17.97,6.24,52.58,29.25,4.33,9.63,89.006,1063.0
KONYA,SARAYONU,Bugday (Durum) Sulu,   345,12.09,17.97,6.24,52.58,29.25,4.33,9.63,89.006,1063.0
KONYA,SARAYONU,Bugday (Diger) Kuru,   200,12.09,17.97,6.24,52.58,29.25,4.33,9.63,89.006,1063.0
KONYA,SARAYONU,Bugday (Diger) Sulu,   378,12.09,17.97,6.24,52.58,29.25,4.33,9.63,89.006,1063.0
KONYA,SEYDISEHIR,Bugday (Durum) Kuru,   227,10.08,15.31,5.08,61.08,45.08,5.33,8.69,88.314,1127.0
KONYA,SEYDISEHIR,Bugday (Durum) Sulu,   409,10.08,15.31,5.08,61.08,45.08,5.33,8.69,88.314,1127.0
KONYA,SEYDISEHIR,Bugday (Diger) Kuru,   238,10.08,15.31,5.08,61.08,45.08,5.33,8.69,88.314,1127.0
KONYA,SEYDISEHIR,Bugday (Diger) Sulu,   432,10.08,15.31,5.08,61.08,45.08,5.33,8.69,88.314,1127.0
KONYA,TASKENT,Bugday (Durum) Kuru,   180,8.58,13.44,3.76,57.08,50.5,6.08,8.82,84.768,1463.0
KONYA,TASKENT,Bugday (Durum) Sulu,   350,8.58,13.44,3.76,57.08,50.5,6.08,8.82,84.768,1463.0
KONYA,TASKENT,Bugday (Diger) Kuru,   180,8.58,13.44,3.76,57.08,50.5,6.08,8.82,84.768,1463.0
KONYA,TASKENT,Bugday (Diger) Sulu,   350,8.58,13.44,3.76,57.08,50.5,6.08,8.82,84.768,1463.0
KONYA,TUZLUKCU,Bugday (Durum) Kuru,   207,12.29,17.93,6.86,56.5,32.75,4.75,9.16,89.758,994.0
KONYA,TUZLUKCU,Bugday (Durum) Sulu,   362,12.29,17.93,6.86,56.5,32.75,4.75,9.16,89.758,994.0
KONYA,TUZLUKCU,Bugday (Diger) Kuru,   216,12.29,17.93,6.86,56.5,32.75,4.75,9.16,89.758,994.0
KONYA,TUZLUKCU,Bugday (Diger) Sulu,   378,12.29,17.93,6.86,56.5,32.75,4.75,9.16,89.758,994.0
KONYA,YALIHUYUK,Bugday (Durum) Kuru,   200,11.38,16.78,6.21,59.17,52.42,5.75,8.86,88.659,1095.0
KONYA,YALIHUYUK,Bugday (Durum) Sulu,   400,11.38,16.78,6.21,59.17,52.42,5.75,8.86,88.659,1095.0
KONYA,YALIHUYUK,Bugday (Diger) Kuru,   220,11.38,16.78,6.21,59.17,52.42,5.75,8.86,88.659,1095.0
KONYA,YALIHUYUK,Bugday (Diger) Sulu,   400,11.38,16.78,6.21,59.17,52.42,5.75,8.86,88.659,1095.0
KONYA,YUNAK,Bugday (Durum) Kuru,   175,11.58,17.45,5.77,54.33,31.25,4.67,9.22,89.354,1031.0
KONYA,YUNAK,Bugday (Durum) Sulu,   395,11.58,17.45,5.77,54.33,31.25,4.67,9.22,89.354,1031.0
KONYA,YUNAK,Bugday (Diger) Kuru,   175,11.58,17.45,5.77,54.33,31.25,4.67,9.22,89.354,1031.0
KONYA,YUNAK,Bugday (Diger) Sulu,   410,11.58,17.45,5.77,54.33,31.25,4.67,9.22,89.354,1031.0
KUTAHYA,MERKEZ,Bugday (Durum) Kuru,   219,10.23,16.06,4.88,61.83,46.08,6.08,8.21,90.307,944.0
KUTAHYA,MERKEZ,Bugday (Durum) Sulu,   340,10.23,16.06,4.88,61.83,46.08,6.08,8.21,90.307,944.0
KUTAHYA,MERKEZ,Bugday (Diger) Kuru,   220,10.23,16.06,4.88,61.83,46.08,6.08,8.21,90.307,944.0
KUTAHYA,MERKEZ,Bugday (Diger) Sulu,   340,10.23,16.06,4.88,61.83,46.08,6.08,8.21,90.307,944.0
KUTAHYA,ALTINTAS,Bugday (Durum) Kuru,   200,10.92,16.92,5.27,59.0,44.0,5.83,8.63,89.103,1054.0
KUTAHYA,ALTINTAS,Bugday (Durum) Sulu,   270,10.92,16.92,5.27,59.0,44.0,5.83,8.63,89.103,1054.0
KUTAHYA,ALTINTAS,Bugday (Diger) Kuru,   200,10.92,16.92,5.27,59.0,44.0,5.83,8.63,89.103,1054.0
KUTAHYA,ALTINTAS,Bugday (Diger) Sulu,   325,10.92,16.92,5.27,59.0,44.0,5.83,8.63,89.103,1054.0
KUTAHYA,ASLANAPA,Bugday (Durum) Kuru,   195,10.63,16.54,5.05,60.0,42.17,5.75,8.55,89.375,1029.0
KUTAHYA,ASLANAPA,Bugday (Durum) Sulu,   300,10.63,16.54,5.05,60.0,42.17,5.75,8.55,89.375,1029.0
KUTAHYA,ASLANAPA,Bugday (Diger) Kuru,   210,10.63,16.54,5.05,60.0,42.17,5.75,8.55,89.375,1029.0
KUTAHYA,ASLANAPA,Bugday (Diger) Sulu,   340,10.63,16.54,5.05,60.0,42.17,5.75,8.55,89.375,1029.0
KUTAHYA,CAVDARHISAR,Bugday (Durum) Kuru,   195,10.67,16.5,5.15,61.08,48.58,5.92,8.53,89.67,1002.0
KUTAHYA,CAVDARHISAR,Bugday (Durum) Sulu,   300,10.67,16.5,5.15,61.08,48.58,5.92,8.53,89.67,1002.0
KUTAHYA,CAVDARHISAR,Bugday (Diger) Kuru,   200,10.67,16.5,5.15,61.08,48.58,5.92,8.53,89.67,1002.0
KUTAHYA,CAVDARHISAR,Bugday (Diger) Sulu,   300,10.67,16.5,5.15,61.08,48.58,5.92,8.53,89.67,1002.0
KUTAHYA,DOMANIC,Bugday (Durum) Kuru,   195,9.77,15.35,4.38,66.33,48.08,6.33,8.22,91.181,865.0
